TraitName,Timepoint,Domain,Group,Trait,BW.Var,Age.Var,coef,p_add,q_add,p_int,q_int,coef_AL,p_AL,q_AL,coef_1D,p_1D,q_1D,coef_2D,p_2D,q_2D,coef_20,p_20,q_20,coef_40,p_40,q_40,N_AL,N_1D,N_2D,N_20,N_40
Y1_MetCage_WheelSpeed.light,Y1,MetCage,Metabolism,WheelSpeed.light,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,-0.021053118770474492,0.5335030608428455,0.7415486559977775,0.7056794253463022,0.9910284616491165,0.06590335830841793,0.2743605028669472,0.6225205080873454,-0.031092376639846406,0.7055679689444113,0.9447435516374321,-0.10993236918644451,0.12451832112095379,0.3900111291497716,-0.043418068580006325,0.5440794803118576,0.8117328474826192,0.006620262116698093,0.9422899829485232,0.9896132612649925,156,172,190,189,182
Y1_MetCage_XBreak,Y1,MetCage,Metabolism,XBreak,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,-0.07174534590521557,0.029863994667517872,0.10288074717996588,0.8291639288874715,0.992485414532811,-0.08778488337214282,0.1389094477631174,0.48268828828862953,-0.06446485971813053,0.3567944751907516,0.743932175544353,-0.001273637837793853,0.9855227433109439,0.99109854383887,-0.05445687247128926,0.44364727036386875,0.7366362580071714,-0.16950895225890517,0.08207228794777685,0.4290690936093334,156,172,190,189,182
Y1_MetCage_XBreak.dark,Y1,MetCage,Metabolism,XBreak.dark,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,-0.06230318069747217,0.058894973181222936,0.1709854060100021,0.6335722365378937,0.9853220318120754,-0.05843864603411294,0.3230244124549947,0.6633494321313677,-0.06915609491256636,0.3128207358891519,0.7038466557505917,0.03894169695698402,0.5556731888986612,0.8179696283050142,-0.0913725269383221,0.22162236318880707,0.5670608034415674,-0.1614019549060745,0.10850077933499591,0.5075266717577769,156,172,190,189,182
Y1_MetCage_XBreak.light,Y1,MetCage,Metabolism,XBreak.light,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,-0.06944577264986738,0.03465005724673102,0.11288706433324133,0.6731164757288326,0.9910284616491165,-0.1110918183062673,0.07590981415466945,0.3789952507640764,-0.00877290119467539,0.899844144704024,0.9925311324188524,-0.08540191328430728,0.2385194684959692,0.5566241415758777,-0.01589758278369253,0.8188076191480775,0.9357150472376049,-0.14721056366886354,0.10466277237026582,0.49943108157891947,156,172,190,189,182
Y1_MetCage_YBreak,Y1,MetCage,Metabolism,YBreak,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,-0.018735657391914334,0.5711624189045763,0.7701066322308894,0.9372300964051796,0.9944097161284644,0.0026303411056824025,0.9678673615579865,0.9885979793206954,-0.07389785529132152,0.3085859617197105,0.6987408241487711,-0.0120782796474435,0.860739410028096,0.9561857794716472,-0.006747011752976913,0.9217478472379897,0.9804869066494432,-0.03799459661655786,0.6814945967818709,0.9229383967845909,156,172,190,189,182
Y1_MetCage_YBreak.dark,Y1,MetCage,Metabolism,YBreak.dark,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,-0.003479745112148185,0.9161851890611913,0.9658174760235106,0.5462709118774183,0.9697994707157129,0.0416664718681887,0.5264793076683727,0.8123922595829215,-0.10543857169328724,0.13157960073316657,0.47326983477026796,0.051315242209560165,0.44055495940525224,0.7422620287609819,-0.006861451832852232,0.9257111018086921,0.9804869066494432,-0.02777545479372244,0.7575430612213881,0.952661299042952,156,172,190,189,182
Y1_MetCage_YBreak.light,Y1,MetCage,Metabolism,YBreak.light,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,-0.04245985419161333,0.1955526187733216,0.39773413987794226,0.7482459942693885,0.9910284616491165,-0.045380609776267074,0.4927566287018412,0.8067412131224443,-0.041353906701029286,0.5542781845227271,0.8777099982085947,-0.11011432210455006,0.10753019348254009,0.3572615306826449,0.015589621663445189,0.8196516466647155,0.9357150472376049,-0.06990356812630098,0.4472130846450769,0.8017078724925026,156,172,190,189,182
Y1_MetCage_ZBreak,Y1,MetCage,Metabolism,ZBreak,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,0.0014039514964026007,0.965903732729055,0.9811845942890278,0.22286536163553086,0.8529889281115371,0.019210436032306606,0.7567145433423276,0.9203839948744258,-0.09657915082304261,0.15371656869267564,0.5106157260030486,-0.07731316537590888,0.29118167347000184,0.6089122642269745,0.03261206434241523,0.6539732135492391,0.8700369244972767,0.10762957083970423,0.21594731343071863,0.6216135216568459,156,172,190,189,182
Y1_MetCage_ZBreak.dark,Y1,MetCage,Metabolism,ZBreak.dark,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,0.028514547807359288,0.3883431986112532,0.6116332391182421,0.09033973355929051,0.6627986574401008,0.02173143541286138,0.7302282214718303,0.9140520782322075,-0.08230669053036752,0.22741558767519693,0.6010872967920633,-0.029666313285104606,0.68581415179426,0.898053654228298,0.0373151771763051,0.6077580267245596,0.8416919673786938,0.17511003252492754,0.04543770862660593,0.3216377512628721,156,172,190,189,182
Y1_MetCage_ZBreak.light,Y1,MetCage,Metabolism,ZBreak.light,Y1_MetCage_BWTest,Y1_MetCage_AgeInDays,-0.025609088058593885,0.43429378834608034,0.6582979528614271,0.5368319525422212,0.96540103830486,-0.01286614681426056,0.8435782118813515,0.9672981197419617,-0.11757349475166932,0.06756064956916662,0.3506249769611494,-0.08779213382433099,0.23724178657796544,0.5566241415758777,0.0376383600422248,0.5881603710526013,0.8389598285843614,0.033191191795706176,0.7128597452306811,0.9438422325121308,156,172,190,189,182
Y1_PIXI_BMD,Y1,PIXI,Health,BMD,Y1_PIXI_BWTest,Y1_PIXI_AgeInDays,0.0021727401648143738,0.9413833521090693,0.9759876792982304,0.7861622585684397,0.992485414532811,-0.005530686318967893,0.9185172832138209,0.979189940229395,-0.012483670880838509,0.8207598879345172,0.9925311324188524,0.07869785879480783,0.23001443572368407,0.5506925349051852,0.040609457203565166,0.5604519239039243,0.8214660503814697,-0.11727757041049511,0.16545988349482108,0.5738633032430136,184,173,178,184,176
Y1_PIXI_FLR,Y1,PIXI,Metabolism,FLR,Y1_PIXI_BWTest,Y1_PIXI_AgeInDays,0.27455236973961805,1.948035003896724e-9,5.009232867163005e-8,0.05052421233759259,0.6285799550853385,0.3038483833048769,4.1308287771474604e-4,0.01446846329156788,0.3191532946402949,4.438950201925893e-4,0.013722146058997,0.3148333963471607,0.0031013664871438113,0.053782233472176824,0.16832161541226234,0.060726510779832044,0.3269186595365394,0.3385166031007352,0.026249370886843322,0.25566168082939184,184,173,178,184,176
Y1_PIXI_FTM,Y1,PIXI,Metabolism,FTM,Y1_PIXI_BWTest,Y1_PIXI_AgeInDays,0.42596150840403496,5.792759749866521e-9,1.3454151677109338e-7,0.002615949884491417,0.1480937826907446,0.40181084776137826,0.0025465647721137625,0.0676254422816877,0.4307429207087802,0.002969554450266717,0.054137261901016295,0.5041952723707779,0.002227988196746679,0.03960249019717222,0.2787710140271517,0.07399434700055706,0.3628763866602661,0.6371729021467945,0.005358816659555074,0.0976953498703502,184,173,178,184,176
Y1_PIXI_LTM,Y1,PIXI,Metabolism,LTM,NA,Y1_PIXI_AgeInDays,-0.1525208438837878,3.0426675929325607e-6,4.1334352205876295e-5,2.0322557897502444e-4,0.03780478767158705,-0.1535732264301764,0.011756139371566643,0.15052057016809434,-0.2884723738945559,2.9723868418236643e-6,3.246025518467404e-4,-0.2695331007920827,4.455960298416619e-5,0.00396023471521777,-0.16518374756667117,0.025772263368313262,0.22232458520135298,0.1586650795657504,0.10769959139590196,0.507115294586002,184,173,178,184,176
Y1_PIXI_PercFat,Y1,PIXI,Metabolism,PercFat,NA,Y1_PIXI_AgeInDays,0.15061172837341336,2.572668458047934e-6,3.562156326527909e-5,0.00230146156795854,0.1480937826907446,0.144437769490419,0.013156350858354413,0.15785891417849818,0.04670283557287291,0.4638844540085958,0.8281040893719777,-1.4306034658664017e-4,0.9985465114691121,0.9985465114691121,0.13859526736988553,0.03778908209224989,0.25525455450991436,0.3969953480622648,1.149385551626265e-5,0.004086065636031372,184,173,178,184,176
Y1_PIXI_TTM,Y1,PIXI,Metabolism,TTM,NA,Y1_PIXI_AgeInDays,0.005777948600746192,0.8654549613663123,0.9350066289319754,3.8796890046782316e-7,2.789496394363649e-4,0.003292457952668405,0.9551561122522222,0.9831708950000364,-0.16711999052378212,0.012452473047288136,0.14514275961675188,-0.20252770862475003,0.005351953293292763,0.0717969583307765,0.017297339881950875,0.8303644460676974,0.9377617403540558,0.39156333669924526,6.484369241663907e-5,0.009347051312967578,184,173,178,184,176
Y1_Rotarod_ImmediateFalls,Y1,Rotarod,Metabolism,ImmediateFalls,Y1_Rotarod_BWTest,Y1_Rotarod_AgeInDays,-0.01464470200869733,0.61844707380114206,0.7965686818190023,0.5081859187501644,0.9590175212109401,-0.03158983083968133,0.5008688595428168,0.8123922595829215,-0.056285038301746214,0.21901736188357007,0.5844118546169711,-0.015312239202715983,0.8174826187580608,0.9450896616861483,0.07461357930763891,0.41087943753945444,0.7246568479080788,0.01785390896743809,0.8696977575175298,0.9744585976097913,185,176,184,181,179
Y1_Rotarod_Mean,Y1,Rotarod,Metabolism,Mean,Y1_Rotarod_BWTest,Y1_Rotarod_AgeInDays,0.03825938258957446,0.25400168723964167,0.4537995404777717,0.34592970819620605,0.9046784436457699,0.08913337583310166,0.16430141253276326,0.5189608492774945,0.07914545110974094,0.2453954653543769,0.622578729317653,-0.022873096985034973,0.7363860517385097,0.9209377617460857,0.019577851021016446,0.8049548575522535,0.9357150472376049,0.03280114654595153,0.724030772771698,0.9465026843094053,185,176,184,181,179
Y1_Rotarod_NoFalls,Y1,Rotarod,Metabolism,NoFalls,Y1_Rotarod_BWTest,Y1_Rotarod_AgeInDays,0.016040561957731254,0.6134098303657631,0.7965686818190023,0.6304785687763549,0.9853220318120754,0.09631005898673423,0.15802296976831726,0.5089506893408625,-0.012579696910631608,0.8397831385334017,0.9925311324188524,-0.020368616274799578,0.7580847881568429,0.9209377617460857,0.03885575842764654,0.6531023805271443,0.8700369244972767,0.010772788090367804,0.8821953835343127,0.9744585976097913,185,176,184,181,179
Y1_Rotarod_Slope,Y1,Rotarod,Metabolism,Slope,Y1_Rotarod_BWTest,Y1_Rotarod_AgeInDays,0.010826422288910093,0.7225073435852092,0.8570103581241361,0.6819089354077521,0.9910284616491165,0.007931268844678263,0.8977236507912967,0.979189940229395,0.013827756744191134,0.8090185014174216,0.9925311324188524,0.03593935717841491,0.5568175810121334,0.8179696283050142,0.06606019955993939,0.3957939793320894,0.71564292648963,-0.07169908037540088,0.37506555932230745,0.7752081763900017,175,162,170,173,156
Y1_Void_logMicroN,Y1,Void,Health,logMicroN,Y1_Void_BWTest,Y1_Void_AgeInDays,-0.044141867956969075,0.1475059761583795,0.32709975322880863,0.5821338397815284,0.9853220318120754,-0.13486491181753016,0.021787391247486146,0.1899991830960823,0.00789477593940161,0.8913718186626217,0.9925311324188524,-0.07064883566813024,0.2228315335464872,0.5397399076090588,-0.003155452167377321,0.966580713067207,0.9986605924330739,-0.004562931631375376,0.9588071741705355,0.9909441943537891,184,174,179,184,178
Y1_Void_logMicroVol,Y1,Void,Health,logMicroVol,Y1_Void_BWTest,Y1_Void_AgeInDays,-0.016902330195707617,0.5639035271988552,0.7617458528765022,0.3437106499267178,0.9046784436457699,-0.0051046646973790626,0.9271352914932229,0.979189940229395,9.689253337835633e-4,0.9857304051222449,0.9941196000594554,-0.0950777283815506,0.13596216299443428,0.4042804889488502,-0.06394448075767298,0.40094961558891773,0.7194985582999125,0.07923137027490902,0.2836881556494129,0.698915193621783,184,174,179,184,178
Y1_Void_logPrimaryN,Y1,Void,Health,logPrimaryN,Y1_Void_BWTest,Y1_Void_AgeInDays,-0.06435375661960789,0.034561818936563356,0.11288706433324133,0.1745778739519887,0.807428078117364,-0.022668677350528698,0.73047676544917,0.9140520782322075,-0.06885686273492636,0.1928625556734568,0.5675661240589621,-0.01641713439447615,0.7942981876399051,0.9365605496052614,-0.001142207063077012,0.9878123574983909,0.9988489047949796,-0.16360477411050126,0.04496862556207389,0.3216377512628721,184,174,179,184,178
Y1_Void_logPrimaryVol,Y1,Void,Health,logPrimaryVol,Y1_Void_BWTest,Y1_Void_AgeInDays,-9.784559620966372e-4,0.9738498607458913,0.9844590495256962,0.6131965356048199,0.9853220318120754,0.0668667897414221,0.25997022871644226,0.6091459280708794,-0.06971792126164487,0.17239464296580131,0.5329243093421075,0.01222770703869556,0.8400244936722608,0.9556813206766708,0.040951777504820874,0.5538421742742309,0.8163380673849788,-0.03476004410805279,0.7189938413367958,0.9444691162171241,184,174,179,184,178
Y1_Void_logTotalN,Y1,Void,Health,logTotalN,Y1_Void_BWTest,Y1_Void_AgeInDays,-0.060056674800798154,0.041406680386318326,0.12959391751423893,0.734043645305952,0.9910284616491165,-0.10371948495855679,0.08041293744114042,0.381828318843031,-0.03767233100903433,0.468684158961979,0.8306360845693203,-0.04458299384496669,0.41904713272087357,0.7250183256169476,-0.018252018899642616,0.8036536114098649,0.9357150472376049,-0.09231553865887755,0.307615604152968,0.712425715155571,184,174,179,184,178
Y1_Void_logTotalVol,Y1,Void,Health,logTotalVol,Y1_Void_BWTest,Y1_Void_AgeInDays,-0.08084001254259765,0.006657358855905659,0.03107963841341397,0.30830875305624644,0.9011137945017935,-0.009464923594071422,0.8668293163340433,0.9755317204281254,-0.11761808050604014,0.02066682749523821,0.1901459234876928,-0.0670708238174745,0.2594976134262167,0.5820583222750555,-0.017840741899741334,0.8150007044646286,0.9357150472376049,-0.1612374468840932,0.08904203581723996,0.4532072207205064,184,174,179,184,178
Y1_Wheel_AvgDistDay,Y1,Wheel,Metabolism,AvgDistDay,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.026611585441495462,0.38680387898599167,0.6107429668199869,0.12908298256578563,0.7371183765004591,0.0292575795057159,0.6072779731684239,0.8641396288910574,0.08555131427475686,0.1455070546530821,0.49264531361114944,-0.03824718697124841,0.5493701300962297,0.8156352467441867,-0.07814825568992458,0.2858068984775769,0.627723126717623,-0.08267675720678945,0.34807007751083274,0.756170093440996,182,174,178,183,163
Y1_Wheel_AvgDistLFC,Y1,Wheel,Metabolism,AvgDistLFC,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.008305618694487546,0.7766113377205542,0.8903824254121003,0.35243911437498665,0.9046784436457699,-0.07702285589614513,0.14476651603513724,0.4896112830056293,-0.09443110796260612,0.08655036766618641,0.4007197587911982,-0.007564501094405695,0.9045631623914084,0.9701735534276084,0.06742175111868463,0.332018444491162,0.6738069779929661,0.05672261174318314,0.49726237752544755,0.8299193023125757,182,174,178,183,163
Y1_Wheel_AvgDistNight,Y1,Wheel,Metabolism,AvgDistNight,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.03769453059531722,0.2182171693678388,0.4212234904687505,0.6372463967648938,0.9853220318120754,-0.058158343528984253,0.28852153703191014,0.631206488675958,-0.004234213982958577,0.9372899871709599,0.9925311324188524,-0.05645712080610515,0.3799490746588061,0.6911421087622256,0.0024728021381890514,0.9751151213127317,0.9988489047949796,-0.04001139930051918,0.6573292445133758,0.9205818561697598,182,174,178,183,163
Y1_Wheel_AvgSpeedDay,Y1,Wheel,Metabolism,AvgSpeedDay,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.019968347736158756,0.5085353748582399,0.7221804139998672,0.45195497387581196,0.9396125275749886,0.01904849601765697,0.739355870244429,0.9140546445787183,0.05128434563468282,0.34386154135822233,0.7327051457961464,-0.0586422054683976,0.3253424518478152,0.652623110172626,-0.09295982145559026,0.23481488799795935,0.5786466541260235,0.014760415382762697,0.8672996645814119,0.9744585976097913,182,174,178,183,163
Y1_Wheel_AvgSpeedLFC,Y1,Wheel,Metabolism,AvgSpeedLFC,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.012987708041612867,0.656750985584921,0.8124754460844383,0.679167108882897,0.9910284616491165,-0.05388648784189927,0.2940315557458422,0.635001883945087,-0.053308106346742885,0.3305236240192163,0.723083989777424,0.005033130589430233,0.9316079435738386,0.9755128834771712,0.06897111311324856,0.3558634641631637,0.6886438928130412,-0.03885860661096668,0.6563846867037129,0.9205818561697598,182,174,178,183,163
Y1_Wheel_AvgSpeedNight,Y1,Wheel,Metabolism,AvgSpeedNight,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.04485860812140891,0.14907502879812431,0.32823859551880585,0.5767392556183268,0.9853220318120754,-0.060385667517519365,0.28860182532936024,0.631206488675958,0.007589652889532105,0.8893657514348974,0.9925311324188524,-0.0685610728667655,0.2770972549981688,0.5980253718406436,-0.043140799072520136,0.6033775425743526,0.8416919673786938,-0.030809526258622037,0.7327977488816209,0.9465026843094053,182,174,178,183,163
Y1_Wheel_AvgTimeDay,Y1,Wheel,Metabolism,AvgTimeDay,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.018679235158627124,0.5373603465170269,0.7426093080465631,0.10469719532106435,0.7035260134191147,0.05855848216351264,0.28111896671236286,0.6279199349930349,0.08061684924787331,0.16543992719910294,0.5309410311202475,-0.11387301689619818,0.08334035597723331,0.30232139336639224,-0.010663917549540634,0.8832635098598602,0.9590727445443411,-0.07875321644600963,0.35343228994444886,0.7638004807006175,182,174,178,183,163
Y1_Wheel_AvgTimeLFC,Y1,Wheel,Metabolism,AvgTimeLFC,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,0.006720559442518729,0.8209278049403664,0.9258690957595777,0.15797338114500634,0.7887698683559691,-0.10048525915290425,0.06482445536463521,0.349313237139704,-0.0807175790712483,0.17067710066367642,0.5309410311202475,0.06019625575566681,0.34474674946984507,0.6678881168203266,0.0623322954139061,0.37679580453073036,0.7044015562506604,0.06590193054741329,0.4070050266170504,0.7980108579336332,182,174,178,183,163
Y1_Wheel_AvgTimeNight,Y1,Wheel,Metabolism,AvgTimeNight,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.015319611482957336,0.6046853594171508,0.7927731390836047,0.7387148635604057,0.9910284616491165,-0.06066972978676478,0.24929608838541906,0.6055553354461677,0.018114065317148223,0.7351828886695245,0.9586973850853918,-0.05229632912457428,0.4106725880270917,0.7189781812152644,0.04237853297928418,0.567912981758139,0.8214660503814697,0.00672136754285551,0.9380323721428958,0.9865991369727795,182,174,178,183,163
Y1_Wheel_Q95SpeedDay,Y1,Wheel,Metabolism,Q95SpeedDay,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.03718784184482228,0.216236500046483,0.41894991769864814,0.3263573286130601,0.9046784436457699,0.04691799490010551,0.4140098615802612,0.7611412070590956,0.03162417374680981,0.585295386971217,0.8982508087574238,-0.10479377900445476,0.0763602218397862,0.2908541076514652,-0.07608075378472531,0.3158408049209141,0.6602755722361471,-0.02606797553435945,0.7523963370775314,0.952661299042952,182,174,178,183,163
Y1_Wheel_Q95SpeedLFC,Y1,Wheel,Metabolism,Q95SpeedLFC,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,0.004523512325974877,0.8788258609272526,0.9444098803994356,0.38428283198497626,0.9175617839359902,-0.07911275378128473,0.11583680293068688,0.4409681065365691,-0.004155975105631949,0.9373396975363667,0.9925311324188524,0.05345820795143119,0.37483593740669563,0.6904361437724368,0.07847525067922241,0.30093782542345937,0.6470461235733816,0.00907077773259199,0.9249334296579219,0.9816883375480957,182,174,178,183,163
Y1_Wheel_Q95SpeedNight,Y1,Wheel,Metabolism,Q95SpeedNight,Y1_Wheel_BWTest,Y1_Wheel_AgeInDays,-0.04387216954699345,0.1539901589899455,0.3359785287053356,0.4311641576423656,0.93095204007465715,-0.0505800292717497,0.36993007598685934,0.7110988323929709,0.0043087919166580136,0.9374308482011506,0.9925311324188524,-0.05208868334794552,0.4191565022723608,0.7250183256169476,-0.0076493515344167136,0.9249534708882736,0.9804869066494432,-0.06507711979427999,0.45016289045847835,0.8017078724925026,182,174,178,183,163
